rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase
5.0,Excellent,Excellent,[],B07759SBP7,B07759SBP7,AGVHRDJNX5BWTZWSPW72QN2VORXA,1619404972979,0,True
3.0,Three Stars,Not bad,[],B004YRBM1Q,B004YRBM1Q,AG7QDNLO4KPK6OD277T5YWMCNPTQ,1456635200000,0,True
5.0,Returned because of defect.  Amazon took it back with no question. I am a happy guy.,"I was trying to save some money by getting a used phone.  The phone was in great condition, and looked like new, until I found that the Bluetooth didn't work.  It's a great phone, but I really use the Bluetooth a lot, so there was no question that it had to be returned.  Amazon gave me no hassles, and I am a happy guy.  I finally gave up the idea of a used phone, and just went out and got a new phone.  Yes it was expensive, but it should last a long time.",[],B09JFN8K6T,B09JFN8K6T,AF6KGZVQS3GM2AWN2XUIW57RJUJQ,1652126168019,7,True
5.0,Good phone,"I've had no problems with this refurbished phone. I've been really pleased by the extra long battery life compared to my old iPhone SE. I selected this model for the camera, which is great. The fingerprint recognition works better than my old SE also.",[],B07B9LFNM9,B07B9LFNM9,AGLGFAZV3CHUPC23HU3K54LEF2WA,1561829867131,0,True
5.0,Great phone,"Great battery life, excellent condition",[],B072KFCKYH,B072KFCKYH,AHJOPQG6DUB67IODI6PLPG6VO56A,1554554457190,0,True
5.0,Like new refurbished iPhone 7 from MyWit. Great price.,Worked right out of the box.  Included wall plug with USB to Lightning cable.  Took to Verizon Wireless store to get free sim card and phone activated.  Everything works.,[],B07234GKN5,B07234GKN5,AGYIR2K5TOOAEZKMXZT4AEDSZMRA,1547909773056,2,True
5.0,The phone is great!,So far so good. The storage is the reason why I got the phone. Seems to work better than my old one. Better service and faster load times.,[],B07759SBP7,B07759SBP7,AEF2RQPZGNQG67XWAGMTRRDUH7HA,1649691718447,0,True
2.0,On my 3rd replacement,"First I got a red iPhone 6 (maybe?) when I ordered an iPhone 12 Pro. Some other people have had this same thing happen.<br />The 2nd phone got super hot when charging either regularly or magnetically.<br />I’m on the 3rd phone now and the battery life leaves a bit to be desired. The capacity says 90% but it barely lasts all day. I shouldn’t have to charge my phone during the day, that’s a huge hassle. We’ll see how it goes and if I ultimately return it an get one from someplace else.",[],B09JFP3R1D,B09JFP3R1D,AF23A2OBVRIG6O6KN34SNPB2XNEQ,1657043203422,1,True
5.0,Great phone,Very pleased.  Best phone I’ve gotten,[],B07B9LFNM9,B07B9LFNM9,AHMMOTXFTEQUJUXMY62CH3VNMSGA,1562365097275,0,True
1.0,Possible water damage,"I was excited about the premium renewed phone. I thought Amazon would be better value. Except when I received the phone it kept telling me I couldn't charge due to the port being wet. It was not. It would do this half the time I tried charging, so there's no way I could keep it. I'll just purchase directly from Apple.",[],B09JFN8K6T,B09JFN8K6T,AEI7GHAPVIMEULRVRS4RBJ54BOXA,1675481105401,0,True
5.0,Good phone,Phone works great. Arrived fast. Love how it connected to my iTunes effortlessly. Was priced very reasonably. Had a 3 love my new 4,[],B005XYGFIY,B005XYGFIY,AGGHYNOTWRHHHA5QWHUEPNJWMWQA,1375479143000,1,True
4.0,Aun con batería al 86% es una buena compra,El teléfono vino tal como describe la empresa.<br />El aspecto del teléfono es impecable.<br />El tema es que la batería vino con un rendimiento del 86%.<br />Aun así creo que es una buena compra.,[],B07759SBP7,B07759SBP7,AGE3EXJ5W7AQRLYY3WBSJYOOQEZA,1560908780210,1,True
5.0,Basically brand new for half the price!,"So happy with my purchase. Yes the phone might be refurbished but it works and looks brand new! If you’re thinking about it, DO IT!",[],B08TDT5ZJD,B08TDT5ZJD,AG2MT7HBWFF42CWREUPEAXZTDU2Q,1651726832798,2,True
5.0,It's Almost New,"I never know what to expect when I buy a refurbished phone. This one is almost new. It came with 94% battery health. No scratches, anywhere, even with close inspection. Some refurbished cell phones come with a screen protector already installed, usually to cover up a scratched screen. This came without one because there were no scratches. The only way I could tell it is refurbished is that it came in  a generic box with [as advertised] generic charger and cable. So far, so good it looks and works like new. An excellent refurbished iPhone.",[],B082MTXNT1,B082MTXNT1,AGDBD3MSKALOYXSQNRENP7OYAYTA,1659828363142,7,True
4.0,Good phone terrible packaging,"The phone works fine, but the packaging it came in was not that great. It was just a box with a plastic cover. There was no screen protector so it was scuffed up a bit. It also came in a bag, with zero other cautions. The phone is fine though.",[],B078P38R8L,B078P38R8L,AF4IC6UL3HC4GWYQFSVFXXJQNTGQ,1585428812025,4,True
2.0,Don’t know yet If it’s working capacity is compromised,Arrived very quickly! Very clean!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71PByDEiXGL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71PByDEiXGL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71PByDEiXGL.jpg', 'attachment_type': 'IMAGE'}]",B07759SBP7,B07759SBP7,AEHBIOLJWGXPLSAX5BIKCPPE3BVQ,1590805108362,1,True
1.0,"""Unlocked"" Not True","This phone was former ATT according to Tmobile.  I spent 3 weeks, muultiple sim card replacements, resets, tech calls with amazon, apple, and tmobile -- it would NEVER get signal or only barely.",[],B07759SBP7,B07759SBP7,AFHC45CRMHIMURGNYSVOFVYC5ALQ,1602286363610,0,True
5.0,I love this phone!,I love this phone! I had the smaller 6 and needed the bigger one but couldn't afford to buy it new. I didn't really need the 7 just the bigger screen. Just what I ordered and wanted. No issues. I'm very happy.,[],B00NI0BPTE,B00NI0BPTE,AHLY7254ES3ONJA3JVHGLAGRWILA,1493227904000,1,True
4.0,Check phone prices at providers first,"Charging cord didn’t work and Metro PCs offered a new one at the same price with no contract( I didn’t check before I bought the reconditioned one but should have) otherwise the phone is ok, one small scratch",[],B07759SBP7,B07759SBP7,AE3JXINSGHLQIUBRJXKMPQ6TEE3A,1581397919093,0,True
4.0,Check phone prices at providers first,"Charging cord didn’t work and Metro PCs offered a new one at the same price with no contract( I didn’t check before I bought the reconditioned one but should have) otherwise the phone is ok, one small scratch",[],B07759SBP7,B07759SBP7,AE3JXINSGHLQIUBRJXKMPQ6TEE3A,1581397919093,0,True
5.0,My iPhone is better than I expected and has 100% battery,Very nice iPhone 8plus in perfect condition with 100% battery life.,[],B07759SBP7,B07759SBP7,AGV5GQHQCTXQVJFHPFL2ZWV2ZHGA,1668076022228,1,True
4.0,This phone's appearance looked new. It arrived when it ...,"This phone's appearance looked new. It arrived when it said it would. The only problem is when making or receiving a phone call, it shuts off.",[],B004YRBM1Q,B004YRBM1Q,AF4CMUGIWK3UYORWTD7TBZ5EV4GA,1442654871000,1,True
5.0,I have had this phone for about three weeks and ...,I have had this phone for about three weeks and so far theres no problem to report.  I hope it continues...,[],B00NPY1G56,B00NPY1G56,AH7NMC2T5D6BGKG7LV2AZXROFUNQ,1527536119767,0,True
2.0,Was happy about getting this phone…but ended up disappointed. Updated with 2nd phone.,"Update: I received the second refurbished phone today. There are a few minor scratches on the face, but no big deal. Battery life on this phone is 93%. This phone also has the same issues as the 1st phone I returned. It has low speaker volume and this one also has a lower speaker phone volume than normal. I spent an hour on the phone with Apple support. They were unable to help fix this issue because it was a hardware issue. Needless to say this phone is also being returned. I will not be purchasing a phone from this company again.<br /><br />  I bought this renewed phone which stated excellent condition. There were scratches on the screen, with one deep scratch on the bottom left. Which was really no big deal as it didn’t interfere with the phone. On excellent condition phones, it states battery life at 80% or above. This phone had 77% battery life. It has low phone volume. When making a call it’s extremely hard to hear who your talking to with the ear speaker. The only way I was able to talk to people was using the speaker phone. This is the reason I’m sending it back. I will give them one more try and reorder another phone. 🤞",[],B07759SBP7,B07759SBP7,AG6MY6AQF3KDYDDVRKVZYF7JORGQ,1668540222154,0,True
5.0,Good price,Very good price for refurbished apple iPhone 7,[],B07234GKN5,B07234GKN5,AG7TAVB5QVFXUOCV4JEB6IVRC6HA,1624539278845,0,True
5.0,The phone is performing as promised!,The verdic is still out on the overall performance and quality of this re-newed iPhone 7. The only minor issue I have is the battery life.  I’m curious about the first 30-90 days.  But if the phones continues to perform as I initially purchased then I would give the process from purchasing to use 5 stars!,[],B07234GKN5,B07234GKN5,AH7IIDZNDGMSQH7VYL5BNTGUSIUQ,1575662372214,0,True
1.0,Bad battery’s,Worn out battery,[],B07759SBP7,B07759SBP7,AGTJFKNNSVUUZT3OR3UO2VF7EI2Q,1645236569972,0,True
5.0,Five Stars,Good,[],B004YRBM1Q,B004YRBM1Q,AFL35GED6563ZJSA6FNZIR2DAV3A,1447502316000,0,True
5.0,Five Stars,Excelente y sin ningún daño .,[],B00NPY1G56,B00NPY1G56,AHPLYXSIJVGMVBIAHHWEJZQCEKSA,1530346439763,0,True
2.0,Two Stars,your cellphone works only 30 days,[],B004YRBM1Q,B004YRBM1Q,AE3O2MLMSG3ODZRWOVRKZNIRH3VA,1444920549000,0,True
1.0,Desastre,No le funcionaban las camaras,[],B078P38R8L,B078P38R8L,AHMD3DVPNEEGIFN6R2D55AI234TQ,1627168433530,0,True
5.0,Everithing ok.,Excelent phone!,[],B07759SBP7,B07759SBP7,AEQIJRRVPOU7ODN2M2LW52WEJPDA,1564740351368,0,True
5.0,"Good phone, lots of memory",Much better than my erratic 6S,[],B07759SBP7,B07759SBP7,AG466JBGSACJ24L5YLWB4ONZHV4Q,1583458566293,0,True
5.0,Five Stars,nice,[],B00NI0BPTE,B00NI0BPTE,AGSIUCCWIXJLJFI3DCQ2BUHEAL7Q,1487865539000,0,True
1.0,You said unlocked that why i did order,Because it’s locked<br />Can’t do anything,[],B07B9LFNM9,B07B9LFNM9,AH7L5AHIFGCEKCNFTZXEMGOSCCRA,1561446912669,1,True
5.0,"Good people, fast and accurate!","Great phone, good price",[],B07759SBP7,B07759SBP7,AE36DY24WJMWQMMBESSHOPLO5J7A,1603513366493,0,True
1.0,Screen was heavily scratched upon receiving,The phone was never powered ON so can not comment on functionality since the scratches on the screen were so numerous that phone was immediately reboxed amd returned.,[],B09JFC967X,B09JFC967X,AGXBOLM3QZ56D24EPCP5MHIACKMQ,1672928656972,3,True
5.0,Good used phone,As expected good usedphone 89% battery life; good reliable seller.,[],B07234GKN5,B07234GKN5,AGZAQF7QSQRLYRXYBX5IJAYTZPMQ,1577194722035,0,True
5.0,Great value for the price,"Excellent camera quality, beautiful color, great value for this price tag. Minimal scratches on the screen (almost invisible). I recommend it!",[],B07CQNF813,B07CQNF813,AEWIMSRBNJA3HQH6EFG53KSMPJGA,1576557986353,2,True
5.0,Awesome phone,"I was nervous buying a phone online, I have been burnt before, but the purchase was better than advertised. Came in perfect condition .  Works wonderfully and I now have the person whom I will buy all future phones",[],B07B9LFNM9,B07B9LFNM9,AHTLRN3UAWHD3WTWLDRRSVQJJSMQ,1559602326800,0,True
1.0,mi cel esta raro,"se traba cuando pongo las cámaras me vino con la pantalla picada de algún golpe fuerte y sospecho que la parte metálica fue reemplazada para que aparezca nuevo, me vino batería 96% estaba contento pero yo uso mas el modo video y la cámara, no se tiene algo como que se traba no enfoca bien siento que le pasó  algo grave por eso lo devolvieron a apple NUNCA MAS COMPRO CELULAR RENOVADO NI PRIME NI NADA...",[],B09JFP3R1D,B09JFP3R1D,AG4MDL4PE7ZZL3BHVC47RZFDGNLA,1663730268694,4,True
4.0,Go for the IPhoneX,Several things have never worked right. I liked the 6 plus better,[],B07759SBP7,B07759SBP7,AFSEHPTDUOO7BSHVS6NEQ7MEEG5Q,1579993986539,0,True
5.0,Very good,Bought it for a gift 🎁 and they had no issues and are enjoying it. Like brand new I give it a 5 ⭐️,"[{'small_image_url': 'https://m.media-amazon.com/images/I/71OpVXkeUKL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71OpVXkeUKL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71OpVXkeUKL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71TIjr1v9mL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71TIjr1v9mL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71TIjr1v9mL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09JFN8K6T,B09JFN8K6T,AFFNLRUAVOL3ND3PSGWZWEJMKICQ,1681829217864,0,True
5.0,Great purchase,Bought it for my kids Xmas. No complaints so far! I’ll buy again,[],B07B9LFNM9,B07B9LFNM9,AEUPBY6TN4XRL47OGOKOIDVRUEWQ,1581540851867,0,True
4.0,Great purchase,Very pleased with this phone. Excellent condition. I will purchase again if the right equipment is available.,[],B07B9LFNM9,B07B9LFNM9,AE2CBPWL5RT2THYJI5LOJNEOMSLA,1562201069534,0,True
3.0,Worked great for 11 months.,"My wife and I both had old iPhone 6s, until they finally broke down, from being dropped too many times.  So, last year I thought we'd try these refurbished iPhone 8’s from Amazon.  Mine worked fine at first; however, hers had issues within the 90-day warranty period, so we sent it back and got a replacement.  Both phones have worked great for the past 11 months, until two days ago, when my phone’s audio stopped working on phone calls.  However, the speaker still works, so it still works with phone calls, unless you want to have a private conversation, or use your Bluetooth.  Now, I have to decide whether to try to have it repaired, or try to buy another refurbished iPhone 8.  We want to keep the same models, because then, all of our chargers at home and in our cars, are interchangeable.",[],B078P38R8L,B078P38R8L,AHJ4JKBHMLYPXGFGHAKMUKUMVQ5A,1669256037301,2,True
5.0,Good,Good product,[],B09JF5ZHQS,B09JF5ZHQS,AE3TLFHOMNQ3X7CGZ7BU4TAQA4NA,1659160529959,1,True
5.0,Great phone.. great price,I bought this phone for my daughter and she loves it!,[],B07759SBP7,B07759SBP7,AH4J3I6KUJESHDW2IGWPSV6UTNWQ,1583766752706,0,True
1.0,Port won’t hold cable after 5 months: poor quality!,"I started having problems with the port not able to hold on to the cable for charging nor will it charge on its back! Purchase it in Feb 23,2021 and already by August 2021 it broke down!  Can I have this replaced",[],B07759SBP7,B07759SBP7,AFJCUJ6UEJ563ACQLNYWV52G3IFQ,1630727406600,0,True
5.0,Every one needs one,Quality,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FH+cyJVDL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FH+cyJVDL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71FH+cyJVDL.jpg', 'attachment_type': 'IMAGE'}]",B07B9LFNM9,B07B9LFNM9,AFFKF5QJLKWTD353EN5DPNCGQ5JQ,1546697954839,26,True
5.0,Surprised me,"Excelent besides a few micro scratches on screen, other than that I would think is brand new",[],B09JFJ1Q5C,B09JFJ1Q5C,AEHRLOJEEHRONTIJHU3KINVDAMIQ,1674274259274,0,True
5.0,Good product,"This is the 3rd refurb iPhone 8 plus I purchased. The other seller I used provided ones with mic issues. This phone from this seller is impeccable. Very clean, flawless and everything works. Arrived when expected.",[],B07759SBP7,B07759SBP7,AELS5HEXEYGT366CAMPSZGFHYORA,1580862868367,1,True
1.0,NOT UNLOCKED. BUYER BEWARE.,This phone was listed as unlocked and it wasn't. It could not be connected at all. Buyer beware.,[],B07759SBP7,B07759SBP7,AFVLSXUKQPKE7UFHG4BTDTAU6LCQ,1589293583311,2,True
1.0,Lock button not working,"I was abroad US and I was not able to return the item, I ended up in paying additional 80.00 for repair and replace of the part",[],B07759SBP7,B07759SBP7,AGPV3ZVLHSP3UX2MXGJMNKA7K22A,1574826723167,1,True
3.0,very short battery life - 1 hour,the phone works well in all aspects but the battery does not hold a charge and within an hour is depleted.  Unacceptable,[],B078P38R8L,B078P38R8L,AH7TVCJ672SUIKDRTSMSY3OPJYWA,1610059815243,1,True
5.0,I phone 12 Pro 512 GB,So far very good performances,[],B09JFC8JGG,B09JFC8JGG,AETEWOHS3FPBCUB2YL4R3BOEENAA,1679117941231,1,True
5.0,I phone 12 Pro 512 GB,So far very good performances,[],B09JFC8JGG,B09JFC8JGG,AETEWOHS3FPBCUB2YL4R3BOEENAA,1679117941231,1,True
5.0,iphone 8 PLUS,"phones in great condition, works great, They both look new!",[],B07759SBP7,B07759SBP7,AEWPYMC5M6RWWGN5HR35LQCHPIWQ,1581421859717,0,True
3.0,Muy caro,El teléfono está muy caro y no está muy bueno me costo mucho la actualización!,[],B078P38R8L,B078P38R8L,AHUFC2VKXA24NJJXAE5KWBC5VB5Q,1654621445453,0,True
5.0,Awesome phone,So nice. Just as expected,[],B07759SBP7,B07759SBP7,AGGM7IQYRHFLJMP3NTAQ6KUUGXLQ,1563679071364,0,True
5.0,Excellent,Amazing product & fast shipping ❤️❤️,[],B07759SBP7,B07759SBP7,AHH6S3T7LJ4OWNZXD5CVWRFY3TVA,1543898837551,0,True
5.0,Perfect,Perfect,[],B07759SBP7,B07759SBP7,AHR2G3W3ZYB5R35AAMURL2OP4QTA,1542942226572,1,True
3.0,But worth the money,Took to long to get,[],B07759SBP7,B07759SBP7,AHDPWY2GII46EVVEQEJODYD3XJKA,1560762037779,0,True
5.0,Great Iphone,Perfect!,[],B07B9LFNM9,B07B9LFNM9,AETZSJCMLC4PHSYW62C3CPPVHOYA,1563373009468,0,True
5.0,Looks brand new,"Battery great , looks brand new. No problems what so ever ! Reviews threw me a little off but we got it from buyspry and it perfect, ordered my husband one also and his is perfect also.",[],B07759SBP7,B07759SBP7,AFR4AO37WYLNW4L5L5SPI424UWTA,1553192147907,2,True
5.0,Shipping,I loved it. Awesome,[],B07759SBP7,B07759SBP7,AHG623Y56RPTQ5WQILWEXWD2YHFA,1619732494431,0,True
5.0,Works great!,iPhone 8 works great as if a new phone. Battery life lasts all day long!,[],B078P38R8L,B078P38R8L,AFZYGYZLVFXSQOQH37SCKGY4KQKQ,1634948274123,1,True
4.0,"Slight signs of wear, no complaints.","Bought ‘refurbished’ or ‘renewed’.<br />Has some light scuffing on the screen, and looks like it may have been serviced (pry marks around the frame). But I’ve complaints. At a fraction of the cost of a new one, there's no reason not to get one.",[],B07759SBP7,B07759SBP7,AGCJ6WFOEGGOTPYJQOOD3ZYMKZ4A,1578265468257,0,True
4.0,Phone is very nice.Delivery was right on time. Don’t know about battery life yet.,Ordering this phone was so easy! Delivery was just as projected. Phone is very cool.,[],B07759SBP7,B07759SBP7,AGWNY5XZZU5R4JUOEXOYCJLEJUVA,1644801939567,0,True
5.0,Glad I picked the plus,"I wasn’t sure about the plus, but it’s actually kinda nice to have. Anyway phone works great and after a couple days I really grew to love the bigger screen. I upgraded from an iPhone 5 so it’s a big shift. But really a good phone so far. Battery could be better but the camera is 1000% that the previous iPhones. Tho not as good as galaxy. But worth it if you want iMessage and other iPhone features.",[],B07759SBP7,B07759SBP7,AHQNCDTXLCBLNI2RGUEADIWMKY3Q,1580325888013,0,True
5.0,Great value and works like new.,This phone was an excellent value and works like a new one.,[],B07759SBP7,B07759SBP7,AHETGPNV5JLSQRNU3EVIURRI2NZA,1627963057990,1,True
1.0,Face ID and camera were not working,"I bought this phone because it was sold directly by Amazon, an it was advertised as ""Renewed Premium"" and ""A like-new experience"". It turned out that Face ID was not working and the camera took blurry pictures (see attachments). I returned it an it took them almost a month to refund the money back.","[{'small_image_url': 'https://m.media-amazon.com/images/I/51E-YjPK8EL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51E-YjPK8EL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51E-YjPK8EL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51UpcOzJg9L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51UpcOzJg9L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51UpcOzJg9L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51oXZQhs5CL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51oXZQhs5CL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51oXZQhs5CL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/51wQPr8DeBL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/51wQPr8DeBL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/51wQPr8DeBL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09JFN8K6T,B09JFN8K6T,AG6OLJPJ6MFV75LU7RRP4VXABWYA,1674435656192,1,True
5.0,Delivered right on time,I've carried it to Africa for a friend. We'll see how it functions for him.,[],B07759SBP7,B07759SBP7,AH254G7R7HXFFISGEBVESAY3LCFA,1603711322141,0,True
1.0,Ear speaker did not work! Great customer service!!,"The seller was great with the return process and excellent customer service, but the phone was poor quality. The ear piece speaker did not work. The screen was scratched.",[],B078P38R8L,B078P38R8L,AFJCXBHLP5JXM6NS2RWUVVR4RQRA,1667098482878,0,True
1.0,"8Plus, Screen had black zone in center, Battery overheating","I read the reviews and ordered an Amazon renewed iPhone 8Plus.  Product shipped on schedule and I was optimistic when I opened the package.  Other that VERY light scratches on the screen, it looked brand new in a non-Apple box.  HOWEVER, when turned on, we immediately noticed a black 0.5"" dark spot in the middle of the screen.  After charging, the phone became EXTREMELY hot and we had to shut down.",[],B07759SBP7,B07759SBP7,AH3M5VTQOLFOSZOKUO3KSF62BX6Q,1564002486085,0,True
5.0,Amazon refurbished phone work really well,Works well for a use phone,[],B07759SBP7,B07759SBP7,AF5ESOA7OHJP24H7SVXGP64G3ZSQ,1578939630923,0,True
5.0,Excellent Phone from Amazon,A great renewed phone from Amazon! I had purchased a phone on here before and now I returned for a much needed upgrade. Had the phone arrive with 95% battery and no scratched or blemishes.,[],B09JFP3R1D,B09JFP3R1D,AHK6347E3WI4A2F7UFU37YKTSDRA,1638597000920,18,True
5.0,Lo que buscaba,"El celular esta desbloqueado y en excelente estado, estoy satisfecha con la compra.",[],B07759SBP7,B07759SBP7,AF64PHAA65ZDE2U3Y5TADLDZILKA,1657858802751,0,True
5.0,Gray iPhone 8 Plus 64gb,"My iPhone 8 Plus was delivered 1 day late but they notified me that it would b late about 1 hour after I ordered it and considering it was only a few weeks before Christmas that was to be expected, I had no problem with that. When the phone came it was perfect and still is other than The speaker isn’t as loud as it’s supposed to be but I don’t use the speaker feature often so that alone isn’t enough for a complaint from me.",[],B07B9LFNM9,B07B9LFNM9,AFX5BDOBJHSOHVJSHHLZS6XARGFQ,1547442521369,20,True
2.0,Not very impressed,I bought this phone for my daughter. She lives overseas. When she got it and transfer the information to this phone it stuck and it happen a few more tome after. I am not very happy and I am trying to see if I can bring it back and change it.,[],B07234GKN5,B07234GKN5,AFZH6DDKHGWEP2CZSP6CWRWALJYQ,1565915824308,0,True
4.0,Iphone 12 pro,Nice product.,[],B09JFC967X,B09JFC967X,AHU4KR2MVYEC6K3W7ARQ23IXMWBA,1671112524294,2,True
5.0,Buen producto,Buen producto,[],B078P38R8L,B078P38R8L,AHSNK54UICJ4XBUVBZOQUZORTFUQ,1676505212889,0,True
1.0,The phone came stolen!!!,"I got the phone and was excited to use it upon arrival. It seemed fine but then when I brought it to T-Mobile to get it service they couldn’t because they said the previous owner reported it stolen!!! Super disappointed and returned the phone to Amazon, hopefully I get my money back.",[],B09JF5ZHQS,B09JF5ZHQS,AHFGB4RP7RSJ4IKIIDETSB33RZCA,1654816236454,4,True
4.0,Love the phone however not sure I got what I paid for,The phone arrived before expected and was in great condition. The battery health is at 100%. A couple issues: I paid for the Amazon Renewed Premium but the box they arrived said Amazon renewed only. I know renewed premium has a different box as my daughter also but a renewed premium phone and her box said so. The premium cost more so it appears I may not have received the premium. Also the “new” charger that was included does not work.,[],B09JFC8JGG,B09JFC8JGG,AEB7RGFJS36PXMIQVWXTOTUGFMDQ,1672629189584,10,True
5.0,The last of the home button and Touch ID iPhones!,"This is my first iPhone, well, actually my second.  I tried the iPhone X when it released but I returned it because I couldn't get used to not having a home button and Face ID.  So I returned it and went with this, and I never looked back.  I love the iOS ecosystem.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61AVz+2t1DL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61AVz+2t1DL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61AVz+2t1DL.jpg', 'attachment_type': 'IMAGE'}]",B07B9LFNM9,B07B9LFNM9,AGLRDVIUKVPMABKQNCKH63LV5HEQ,1548202967335,21,False
1.0,Phone didn’t contact to any phone wireless company,"Phone was locked, and was unable to connect to any carrier.",[],B07B9LFNM9,B07B9LFNM9,AGVKYT4GRIAXJE6NL2YO4G5GN7LA,1560901238321,3,True
5.0,Good buy,I’m<br />Using this phone right now and it’s still in the same condition as when I bought it maybe 2 years ago,[],B07234GKN5,B07234GKN5,AHLTLXMHICD7EWF3VMVKADKWNHCA,1660061424816,0,True
5.0,Looks good as New,It shipped quickly and came with a charger and cable.  It looks like New.  The battery is at 93%.  I did end up buying the Apple fast charger and a usb c to lightning cable.,[],B09JFS4P67,B09JFS4P67,AF5Y3GT73OGOA7C3PLBIJHTRKHZQ,1652658258111,1,True
5.0,Came like new!,"After reading a lot of bad reviews, still ordered this phone. Phone arrived on time and well packaged. Upon opening I was surprised. Phone was in excellent condition with no visible scratches or dents anywhere. Looked absolutely brand new. Came with charger and everything. Battery health was a healthy 96%. Overall satisfied with price",[],B07759SBP7,B07759SBP7,AF525RSBYIJRG27L37ESIFLO5YHQ,1662905748049,3,True
1.0,Waste of money,"I needed the phone ASAP because of an emergency. The phone came and was not the right phone. I ordered a space grey iPhone 256 gsm unlocked but when the phone arrived it had the label and description of the iPhone white 256 gb AT&T. I was confused at first but then once I opened it, it was space Grey but did not function. It constantly led me into the screen saying I needed to connect it to iTunes. I did that and still nothing. The phone eventually didn’t power on at all even while being connected. I was beyond disappointed, eventually I even realized that the screen on the phone was not even An original Apple screen.",[],B07759SBP7,B07759SBP7,AFRV33SBOUKR2VCAJGMH3SGG4ISQ,1603767077119,1,True
1.0,Know your seller’s previous plan,"“Renewed” is very misleading as the phone I received had a pre payed plan already in place inhibiting a new service being placed.  After talking to 3 specialists, I discovered that even if I waited for the plan to expire, I would be unable to use it for my regular plan without starting a new pre pay plan of my own for at least 6 months.",[],B07B9LFNM9,B07B9LFNM9,AEPYJUT5QXZQOD5OVSQOC32ASNNQ,1619460878150,0,True
5.0,Great value for low needs user.,Bought for my 87 year old mom. Now we text every day.,[],B07759SBP7,B07759SBP7,AFNQ7GM6AK7ML6DF7UGTX24KE5BA,1659234174756,1,True
3.0,Battery only 89% Customer Service states 30 days for refund after return!!,"Phone was in great shape, no visible damage, powered up with my SIM card easy peasy. However, battery was only 89%, not 90% as promised. I returned phone in a couple days. Phone was delivered to the amazon dock on Monday and today is Friday. Customer service just told me phone is still on the dock and I'll get my refund ""by"" May 21, 2023, which is 30 days from today, 34 days from when they received it.",[],B09JFN8K6T,B09JFN8K6T,AE7362ZQPZWM4GQKGIZJ5WAVDL7Q,1682120702821,2,True
5.0,It came in immaculate condition,I ordered the 12 Pro renewed premium. It came in perfect condition. No dings no scratches. Battery health at 92%. I’m very happy with it.,[],B09JFC8JGG,B09JFC8JGG,AGB7J6I3T4GXURABKECCQZCW6RPA,1683312104737,0,True
4.0,Above my expectations,"The phone came looking almost like new. The box was an original iPhone box; it’s was quite “beat up”, but I don’t keep the boxes anyway. Phone started up like brand new and I follow the IPhone set up get me going. At this point I would definitely buy another one. The battery capacity was 99%, well above the minimum 75% they guarantee.",[],B079H6CWYH,B079H6CWYH,AF6SKVIV3JU3ZUSOTBF4ISFQ2ZDQ,1563098055518,1,True
